,artist_id,artists_id,artists_name,album_id,album_name,album_release_date
0,4aKWmkWAKviFlyvHYPTNQY,['4aKWmkWAKviFlyvHYPTNQY'],['Adrianne Lenker'],2Y8WS7iDIZkvzB5GUeLvku,Bright Future,2024-03-22
1,4aKWmkWAKviFlyvHYPTNQY,['4aKWmkWAKviFlyvHYPTNQY'],['Adrianne Lenker'],2Qt8Z1LB3Fsrf6nhBNsvUJ,songs,2020-10-23
2,4aKWmkWAKviFlyvHYPTNQY,['4aKWmkWAKviFlyvHYPTNQY'],['Adrianne Lenker'],71q46YDkSq6uXS5WJy4WMk,instrumentals,2020-10-22
3,4aKWmkWAKviFlyvHYPTNQY,['4aKWmkWAKviFlyvHYPTNQY'],['Adrianne Lenker'],1Bff8eaWt2o058OQIq2OPa,abysskiss,2018-10-05
4,4aKWmkWAKviFlyvHYPTNQY,"['4aKWmkWAKviFlyvHYPTNQY', '4mYY0UqYdvgdz60psupYBR']","['Adrianne Lenker', 'Buck Meek']",7skmDXP36SNveM5XKFoLuK,b-sides,2014-05-01
5,4aKWmkWAKviFlyvHYPTNQY,"['4aKWmkWAKviFlyvHYPTNQY', '4mYY0UqYdvgdz60psupYBR']","['Adrianne Lenker', 'Buck Meek']",5rwqvk7OpTco8gcX8LarT1,a-sides,2014-05-01
6,4aKWmkWAKviFlyvHYPTNQY,['4aKWmkWAKviFlyvHYPTNQY'],['Adrianne Lenker'],3ZQoTj4ttmoO45QUE6StBW,Hours Were the Birds,2014-01-09
