,artist_id,artists_id,artists_name,album_id,album_name,album_release_date
0,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],4PID9ExpAM3SuYCPlBseRv,ATLiens (25th Anniversary Deluxe Edition),2021-08-27
1,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],5KOQHt4JKmtDbC4k1YLuBl,Stankonia (Deluxe Version),2020-10-30
2,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],3L6JBfRxhzGzhhRDlTEdBz,Idlewild,2006-08-22
3,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,2003
4,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],2tm3Ht61kqqRZtIYsBjxEj,Stankonia,2000-10-31
5,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],5ceB3rxgXqIRpsOvVzTG28,Aquemini,1998-09-29
6,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],1IaBCF26OjgYwUCEPaIyC0,ATLiens,1996-08-27
7,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],2aguk06CzD0Dy6FXpjfoV4,ATLiens / Wheelz of Steel,1996-08-17
8,1G9G7WwrXka3Z1r7aIDjI7,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,1994-04-26
