,artist_id,artists_id,artists_name,album_id,album_name,album_release_date
0,6Q192DXotxtaysaqNPy5yR,['6Q192DXotxtaysaqNPy5yR'],['Amy Winehouse'],741JhzvIOudONDzRg6wuWJ,At The BBC,2021-05-07
1,6Q192DXotxtaysaqNPy5yR,['6Q192DXotxtaysaqNPy5yR'],['Amy Winehouse'],5Fb59VtYjJNTXPcNGpoDU3,AMY (Original Motion Picture Soundtrack),2015-10-30
2,6Q192DXotxtaysaqNPy5yR,['6Q192DXotxtaysaqNPy5yR'],['Amy Winehouse'],4xdRjOhY9NHmMpI7U3e2c3,Lioness: Hidden Treasures,2011-01-01
3,6Q192DXotxtaysaqNPy5yR,['6Q192DXotxtaysaqNPy5yR'],['Amy Winehouse'],21TbVIwGO0Cb9binVbLyg1,Frank (Deluxe Edition),2008-01-01
4,6Q192DXotxtaysaqNPy5yR,['6Q192DXotxtaysaqNPy5yR'],['Amy Winehouse'],0E4xv5gPjykrwBgBZzI8XG,Back To Black (Deluxe Edition),2006
5,6Q192DXotxtaysaqNPy5yR,['6Q192DXotxtaysaqNPy5yR'],['Amy Winehouse'],664z6KAZKVhAY36vBCLmiN,Frank,2003-10-20
