,artist_id,artists_id,artists_name,album_id,album_name,album_release_date
0,1mcTU81TzQhprhouKaTkpq,['1mcTU81TzQhprhouKaTkpq'],['Rauw Alejandro'],6E7Awtyx6opYTbPXx6ApzB,PLAYA SATURNO,2023-07-07
1,1mcTU81TzQhprhouKaTkpq,['1mcTU81TzQhprhouKaTkpq'],['Rauw Alejandro'],5AcRssiG0Zqu3lqYW7hMoM,SATURNO,2023-01-24
2,1mcTU81TzQhprhouKaTkpq,['1mcTU81TzQhprhouKaTkpq'],['Rauw Alejandro'],2ZXwd2AzsVWTwp1oT3tfMI,TRAP CAKE VOL. 2,2022-02-25
3,1mcTU81TzQhprhouKaTkpq,['1mcTU81TzQhprhouKaTkpq'],['Rauw Alejandro'],2Nt6MDJXfoxQ22tIQgWXIh,VICE VERSA,2021-12-10
4,1mcTU81TzQhprhouKaTkpq,['1mcTU81TzQhprhouKaTkpq'],['Rauw Alejandro'],3fq06DDIkadDRB9RuBb22v,Afrodisíaco,2020-11-13
5,1mcTU81TzQhprhouKaTkpq,['1mcTU81TzQhprhouKaTkpq'],['Rauw Alejandro'],0i9MBa4hxPQcGqcOn5YSOz,Concierto Virtual en Tiempos de COVID-19 Desde el Coliseo de Puerto Rico,2020-05-29
6,1mcTU81TzQhprhouKaTkpq,['1mcTU81TzQhprhouKaTkpq'],['Rauw Alejandro'],37rUi63O4koMFvrSC1EMam,"Trap Cake, Vol. 1",2019-05-31
