,artist_id,artists_id,artists_name,album_id,album_name,album_release_date
29,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],321q9p7PELvzcFAWxml7VX,Uprising,1980
30,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],09Df7mUZBQwbDYgvE0t30r,Survival,1979
31,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],2MnN6FfnhDf4Zk5g0dIAJv,Kaya - Deluxe Edition,1978-03-23
32,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],03qooTimirvmMq8U1peQ5Y,Kaya (40th Anniversary Edition),1978-03-23
33,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],24rL0k8d1Ple3qD2KwSYx5,Babylon By Bus,1978-01-01
34,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],13dXX35pYjr8FqRla40K2a,Kaya,1978
35,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],1FictwFMH9Uv1LE8zw4pZu,Rastaman Vibration,1976-04-30
36,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],5KXVSpRSGl544F0KKEaNxO,Live! (Deluxe Edition),1975-12-05
37,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],5mvQHYARofQRsOE2cqBzik,Live!,1975-01-01
38,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],1d8lF3nZpEIFeEbWmAt9Ey,Natty Dread,1974
39,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],5EZMcYc3xK0rlru83kHpUe,Burnin' (Deluxe Edition),1973-10-19
40,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],39kLAVdcgW7jbMcTEaY2qy,Catch A Fire,1973-04-13
41,2QsynagSdAqZj3U9HgDzjD,['2QsynagSdAqZj3U9HgDzjD'],['Bob Marley & The Wailers'],7kOJ0fSVk2dUA93pyIfGyn,Climb the Ladder,1971
